0,0,0.13,-0.012484
0.0117188,0.439396,0.159396,0.342516
0.0234375,0.86457,0.66457,0.742906
0.0351562,1.26189,1.11189,1.12259
0.046875,1.61887,1.45887,1.46775
0.0585938,1.92468,1.50468,1.74764
0.0703125,2.1706,2.2906,2.06489
0.0820312,2.35033,1.90033,2.20668
0.09375,2.46024,2.84024,2.43524
0.105469,2.49947,2.63947,2.48247
0.117188,2.46995,2.23995,2.44835
0.128906,2.37622,2.66622,2.4448
0.140625,2.22519,2.32519,2.30652
0.152344,2.02584,1.81584,2.10536
0.164062,1.78872,1.84872,1.92697
0.175781,1.52547,1.07547,1.63776
0.1875,1.2483,1.2183,1.43312
0.199219,0.969419,0.749419,1.16031
0.210938,0.700477,0.730477,0.942951
0.222656,0.452081,0.642081,0.734205
0.234375,0.233335,-0.0266653,0.486614
0.246094,0.051476,-0.358524,0.303737
0.257812,-0.0883982,-0.258398,0.199115
0.269531,-0.183493,-0.00349344,0.144353
0.28125,-0.233368,-0.343368,0.0585104
0.292969,-0.239867,0.0601328,0.0823591
0.304688,-0.206952,-0.036952,0.0789378
0.316406,-0.140423,-0.0104231,0.11027
0.328125,-0.0475655,-0.417565,0.111351
0.339844,0.0632749,0.483275,0.262992
0.351562,0.183157,-0.036843,0.267557
0.363281,0.30303,0.70303,0.406682
0.375,0.414214,0.764214,0.467965
0.386719,0.50885,0.18885,0.451526
0.398438,0.580303,0.220303,0.486679
0.410156,0.623488,0.703488,0.553825
0.421875,0.635112,0.495112,0.528568
0.433594,0.613818,0.893818,0.54906
0.445312,0.560225,0.880225,0.506699
0.457031,0.476857,0.456857,0.403606
0.46875,0.367977,0.167977,0.301007
0.480469,0.239326,-0.0806745,0.192512
0.492188,0.097781,-0.102219,0.102066
0.503906,-0.0490381,0.330962,0.0578212
0.515625,-0.193211,-0.153211,-0.0836527
0.527344,-0.32697,-0.18697,-0.172899
0.539062,-0.443142,-0.133142,-0.245885
0.550781,-0.535567,-0.455567,-0.349384
0.5625,-0.599456,-0.409456,-0.400705
0.574219,-0.631681,-0.451681,-0.445728
0.585938,-0.630977,-0.720977,-0.49652
0.597656,-0.59804,-0.30804,-0.453652
0.609375,-0.535529,-0.695529,-0.474907
0.621094,-0.447954,-0.757954,-0.440595
0.632812,-0.341466,-0.741466,-0.379835
0.644531,-0.223556,0.146444,-0.212637
0.65625,-0.10268,-0.38268,-0.190581
0.667969,0.0121828,0.0721828,-0.0645988
0.679688,0.112001,0.202001,0.0167646
0.691406,0.188177,0.308177,0.0776199
0.703125,0.233023,0.453023,0.11752
0.714844,0.240199,0.720199,0.139886
0.726562,0.205097,0.0250975,0.0249968
0.738281,0.125142,0.445142,-0.00644707
0.75,3.33067e-16,0.14,-0.15112
0.761719,-0.168319,-0.328319,-0.346725
0.773438,-0.375472,0.104528,-0.475421
0.785156,-0.614911,-0.294911,-0.717097
0.796875,-0.878117,-0.718117,-0.977931
0.808594,-1.15494,-0.75494,-1.2053
0.820312,-1.43402,-1.31402,-1.48667
0.832031,-1.70327,-1.78327,-1.74626
0.84375,-1.95044,-1.89044,-1.94479
0.855469,-2.16362,-2.06362,-2.11881
0.867188,-2.33184,-2.28184,-2.25817
0.878906,-2.44554,-1.95554,-2.29359
0.890625,-2.4971,-2.4171,-2.36337
0.902344,-2.48113,-2.54113,-2.34458
0.914062,-2.39482,-2.18482,-2.22116
0.925781,-2.2381,-1.7481,-2.03662
0.9375,-2.01367,-2.17367,-1.89397
0.949219,-1.72697,-1.24697,-1.55967
0.960938,-1.38594,-1.52594,-1.31236
0.972656,-1.00075,-1.02075,-0.945447
0.984375,-0.583392,-0.823392,-0.583741
0.996094,-0.147173,-0.307173,-0.169588
1.00781,0.293815,0.0838153,0.238847
1.01953,0.725286,1.15529,0.716432
1.03125,1.13334,1.15334,1.06397
1.04297,1.50506,1.21506,1.39224
1.05469,1.82901,1.51901,1.71065
1.06641,2.09572,2.51572,2.05942
1.07812,2.29805,1.93805,2.18995
1.08984,2.43147,2.48147,2.38699
1.10156,2.49418,2.75418,2.5
1.11328,2.4872,2.3372,2.48461
1.125,2.41421,1.91421,2.41623
1.13672,2.28138,2.44138,2.40101
1.14844,2.09704,1.93704,2.232
1.16016,1.87125,2.12125,2.09973
1.17188,1.61537,1.75537,1.87915
1.18359,1.34148,1.74148,1.67534
1.19531,1.06183,0.861835,1.36722
1.20703,0.788338,0.488338,1.11114
1.21875,0.531999,0.671999,0.921854
1.23047,0.302467,0.432467,0.702841
1.24219,0.107636,0.317636,0.519756
1.25391,-0.0466593,-0.0566593,0.336667
1.26562,-0.156846,-0.416846,0.185994
1.27734,-0.221699,-0.591699,0.0871649
1.28906,-0.242317,0.167683,0.119592
1.30078,-0.221979,0.198021,0.10298
1.3125,-0.165911,-0.0859107,0.078252
1.32422,-0.0809451,-0.0309451,0.110918
1.33594,0.024875,-0.415125,0.112576
1.34766,0.142754,0.402754,0.253187
1.35938,0.263622,-0.206378,0.245325
1.37109,0.378624,0.728624,0.400976
1.38281,0.479582,0.329582,0.406561
1.39453,0.55941,0.90941,0.505069
1.40625,0.612476,0.692476,0.503184
1.41797,0.634868,0.654868,0.503469
1.42969,0.624576,0.314576,0.453593
1.44141,0.58156,0.0915604,0.39861
1.45312,0.507725,0.0077249,0.341541
1.46484,0.406778,0.756778,0.357801
1.47656,0.284001,0.674001,0.270994
1.48828,0.145935,0.595935,0.173281
1.5,7.34788e-16,0.06,0.0187668
1.51172,-0.145935,-0.645935,-0.157183
1.52344,-0.284001,-0.534001,-0.243657
1.53516,-0.406778,-0.0667777,-0.28484
1.54688,-0.507725,-0.427725,-0.402457
1.55859,-0.58156,-0.12156,-0.432362
1.57031,-0.624576,-1.09458,-0.579908
1.58203,-0.634868,-0.864868,-0.577795
1.59375,-0.612476,-0.492476,-0.539139
1.60547,-0.55941,-0.47941,-0.518574
1.61719,-0.479582,-0.339582,-0.466097
1.62891,-0.378624,-0.788624,-0.461314
1.64062,-0.263622,-0.193622,-0.333357
1.65234,-0.142754,-0.132754,-0.255919
1.66406,-0.024875,-0.074875,-0.177831
1.67578,0.0809451,-0.379055,-0.144111
1.6875,0.165911,0.175911,-0.0314281
1.69922,0.221979,0.131979,-0.00364572
1.71094,0.242317,0.272317,0.0154582
1.72266,0.221699,0.611699,0.0209456
1.73438,0.156846,0.426846,-0.0690748
1.74609,0.0466593,0.476659,-0.174988
1.75781,-0.107636,-0.117636,-0.389112
1.76953,-0.302467,0.107533,-0.549722
1.78125,-0.531999,-0.571999,-0.833426
1.79297,-0.788338,-0.968338,-1.10317
1.80469,-1.06183,-1.42183,-1.38449
1.81641,-1.34148,-1.71148,-1.6428
1.82812,-1.61537,-1.43537,-1.82484
1.83984,-1.87125,-1.54125,-2.02291
1.85156,-2.09704,-2.12704,-2.23962
1.86328,-2.28138,-2.60138,-2.40508
1.875,-2.41421,-2.49421,-2.46358
1.88672,-2.4872,-2.2972,-2.4634
1.89844,-2.49418,-2.31418,-2.43374
1.91016,-2.43147,-2.04147,-2.31841
1.92188,-2.29805,-2.04805,-2.17723
1.93359,-2.09572,-2.52572,-2.03118
1.94531,-1.82901,-1.60901,-1.68302
1.95703,-1.50506,-1.66506,-1.39097
1.96875,-1.13334,-1.14334,-0.996626
1.98047,-0.725286,-0.975286,-0.609873
1.99219,-0.293815,0.186185,-0.0989229
2.00391,0.147173,0.287173,0.302642
2.01562,0.583392,0.963392,0.755827
2.02734,1.00075,1.49075,1.16984
2.03906,1.38594,1.22594,1.46423
2.05078,1.72697,2.16697,1.84359
2.0625,2.01367,2.32367,2.08824
2.07422,2.2381,1.9781,2.22436
2.08594,2.39482,2.30482,2.376
2.09766,2.48113,2.59113,2.46732
2.10938,2.4971,2.3771,2.4513
2.12109,2.44554,2.05554,2.37362
2.13281,2.33184,2.28184,2.30936
2.14453,2.16362,2.02362,2.15406
2.15625,1.95044,1.71044,1.96071
2.16797,1.70327,1.65327,1.77049
2.17969,1.43402,1.08402,1.50973
2.19141,1.15494,1.07494,1.30213
2.20312,0.878117,1.08812,1.09897
2.21484,0.614911,0.264911,0.816655
2.22656,0.375472,0.165472,0.629387
2.23828,0.168319,-0.0816812,0.449617
2.25,1.11022e-15,0.04,0.336604
2.26172,-0.125142,-0.245142,0.209516
2.27344,-0.205097,0.244903,0.19542
2.28516,-0.240199,0.159801,0.148966
2.29688,-0.233023,-0.423023,0.0764891
2.30859,-0.188177,-0.168177,0.11803
2.32031,-0.112001,-0.172001,0.152548
2.33203,-0.0121828,0.157817,0.239027
2.34375,0.10268,0.27268,0.313744
2.35547,0.223556,0.683556,0.425977
2.36719,0.341466,-0.148534,0.405429
2.37891,0.447954,0.877954,0.578596
2.39062,0.535529,0.705529,0.613168
2.40234,0.59804,0.14804,0.591856
2.41406,0.630977,0.940977,0.696915
2.42578,0.631681,0.981681,0.700864
2.4375,0.599456,1.05946,0.686892
2.44922,0.535567,0.465567,0.578982
2.46094,0.443142,0.0131424,0.465064
2.47266,0.32697,0.54697,0.437452
2.48438,0.193211,0.683211,0.350902
2.49609,0.0490381,0.459038,0.213284
2.50781,-0.097781,-0.147781,0.0271877
2.51953,-0.239326,-0.129326,-0.0934977
2.53125,-0.367977,0.0620229,-0.190371
2.54297,-0.476857,-0.506857,-0.356171
2.55469,-0.560225,-0.650225,-0.457265
2.56641,-0.613818,-1.08382,-0.564779
2.57812,-0.635112,-0.595112,-0.545462
2.58984,-0.623488,-1.01349,-0.594168
2.60156,-0.580303,-0.510303,-0.516911
2.61328,-0.50885,-0.35885,-0.454153
2.625,-0.414214,-0.674214,-0.424286
2.63672,-0.30303,-0.16303,-0.296111
2.64844,-0.183157,0.00684295,-0.202263
2.66016,-0.0632749,0.146725,-0.116836
2.67188,0.0475655,0.227565,-0.0497125
2.68359,0.140423,-0.139577,-0.048434
2.69531,0.206952,0.306952,0.0170391
2.70703,0.239867,0.129867,-0.0111978
2.71875,0.233368,0.183368,-0.0448358
2.73047,0.183493,0.543493,-0.0777867
2.74219,0.0883982,0.118398,-0.227705
2.75391,-0.051476,-0.401476,-0.419997
2.76562,-0.233335,0.166665,-0.525664
2.77734,-0.452081,-0.742081,-0.814969
2.78906,-0.700477,-0.270477,-0.975957
2.80078,-0.969419,-1.31942,-1.3112
2.8125,-1.2483,-0.768303,-1.47733
2.82422,-1.52547,-1.78547,-1.80306
2.83594,-1.78872,-2.22872,-2.04834
2.84766,-2.02584,-1.78584,-2.16932
2.85938,-2.22519,-2.12519,-2.3352
2.87109,-2.37622,-2.68622,-2.47843
2.88281,-2.46995,-2.48995,-2.48893
2.89453,-2.49947,-2.72947,-2.49162
2.90625,-2.46024,-2.24024,-2.36162
2.91797,-2.35033,-2.10033,-2.21627
2.92969,-2.1706,-1.7606,-2.00049
2.94141,-1.92468,-1.54468,-1.75386
2.95312,-1.61887,-1.71887,-1.51062
2.96484,-1.26189,-1.13189,-1.15379
2.97656,-0.86457,-0.69457,-0.78752
2.98828,-0.439396,-0.539396,-0.433003
